iteration = 1 , objective = -1.0, inputs = [0.9893617021276596, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [0.9893617021276596, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [0.9893617021276596, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 2 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 3 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 4 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 5 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 6 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 7 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 8 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 9 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 10 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 2 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 3 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 4 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 5 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 6 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 7 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 8 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 9 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 10 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 2 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 3 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 4 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 5 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 6 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 7 , objective = -1.0, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 8 , objective = -1.00000001977, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 9 , objective = -6.44197864426, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -7.89542927211, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 2 , objective = -1.0000000205, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 3 , objective = -1.30759954108, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 4 , objective = -7.89542927211, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 5 , objective = -1.0000000205, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 6 , objective = -1.30759954108, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 7 , objective = -7.89542927211, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 8 , objective = -1.0000000205, inputs = [1.0000000149011612, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 9 , objective = -1.30759954108, inputs = [1.0, 1.0000000149011612], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 10 , objective = -7.89542927211, inputs = [1.0, 1.0], constraints = [1.0, 1.0, 1.0, 1.0]
iteration = 1 , objective = -0.615005381598, inputs = [1.0, 1.0, 1.0, 1.0], constraints = [1.0]
iteration = 105 , objective = -0.0787663610826, inputs = [1.0094712316518193, 1.0039868738970592, 0.9899189459452051, 0.9856370910459873], constraints = [1.0]
iteration = 106 , objective = -0.0788777165867, inputs = [1.0094712316518193, 1.0039868738970592, 0.9849189459452051, 0.9906370910459874], constraints = [1.0]
iteration = 107 , objective = -0.0787663610812, inputs = [1.0094712316518193, 1.0039868738970592, 0.9849189459452051, 0.9856370910459873], constraints = [1.0]
iteration = 108 , objective = -0.0792830205673, inputs = [1.0144712316518192, 1.0039868738970592, 0.9849189459452051, 0.9856370910459873], constraints = [1.0]
iteration = 109 , objective = -0.100775912207, inputs = [1.0094712316518193, 1.008986873897059, 0.9849189459452051, 0.9856370910459873], constraints = [1.0]
iteration = 110 , objective = -0.0787663610826, inputs = [1.0094712316518193, 1.0039868738970592, 0.9899189459452051, 0.9856370910459873], constraints = [1.0]
iteration = 111 , objective = -0.0788777165867, inputs = [1.0094712316518193, 1.0039868738970592, 0.9849189459452051, 0.9906370910459874], constraints = [1.0]
iteration = 112 , objective = -0.173131916083, inputs = [1.0067485661677134, 1.0098962093228228, 1.0911024327393533, 0.8760685023317147], constraints = [1.0]
iteration = 113 , objective = -0.171042998343, inputs = [1.0117485661677132, 1.0098962093228228, 1.0911024327393533, 0.8760685023317147], constraints = [1.0]
iteration = 114 , objective = -0.171825308423, inputs = [1.0067485661677134, 1.0148962093228227, 1.0911024327393533, 0.8760685023317147], constraints = [-1.0]
iteration = 115 , objective = -0.173143629033, inputs = [1.0067485661677134, 1.0098962093228228, 1.0961024327393531, 0.8760685023317147], constraints = [1.0]
iteration = 116 , objective = -0.172297943178, inputs = [1.0067485661677134, 1.0098962093228228, 1.0911024327393533, 0.8810685023317147], constraints = [-1.0]
iteration = 117 , objective = -0.173131916083, inputs = [1.0067485661677134, 1.0098962093228228, 1.0911024327393533, 0.8760685023317147], constraints = [1.0]
iteration = 118 , objective = -0.171042998343, inputs = [1.0117485661677132, 1.0098962093228228, 1.0911024327393533, 0.8760685023317147], constraints = [1.0]
iteration = 119 , objective = -0.171825308423, inputs = [1.0067485661677134, 1.0148962093228227, 1.0911024327393533, 0.8760685023317147], constraints = [-1.0]
iteration = 120 , objective = -0.173143629033, inputs = [1.0067485661677134, 1.0098962093228228, 1.0961024327393531, 0.8760685023317147], constraints = [1.0]
iteration = 121 , objective = -0.172297943178, inputs = [1.0067485661677134, 1.0098962093228228, 1.0911024327393533, 0.8810685023317147], constraints = [-1.0]
iteration = 122 , objective = -0.173131916083, inputs = [1.0067485661677134, 1.0098962093228228, 1.0911024327393533, 0.8760685023317147], constraints = [1.0]
iteration = 123 , objective = -0.171042998343, inputs = [1.0117485661677132, 1.0098962093228228, 1.0911024327393533, 0.8760685023317147], constraints = [1.0]
iteration = 124 , objective = -0.171825308423, inputs = [1.0067485661677134, 1.0148962093228227, 1.0911024327393533, 0.8760685023317147], constraints = [-1.0]
iteration = 125 , objective = -0.173143629033, inputs = [1.0067485661677134, 1.0098962093228228, 1.0961024327393531, 0.8760685023317147], constraints = [1.0]
iteration = 126 , objective = -0.172297943178, inputs = [1.0067485661677134, 1.0098962093228228, 1.0911024327393533, 0.8810685023317147], constraints = [-1.0]
iteration = 127 , objective = -0.108839054987, inputs = [0.996422355468983, 1.0309652605919162, 1.470326946959696, 0.4853952014087557], constraints = [-1.0]
iteration = 128 , objective = -0.178658610107, inputs = [1.0041556995845655, 1.0151865564373723, 1.1863240584760097, 0.7779721360610065], constraints = [1.0]
iteration = 129 , objective = -0.0889691234485, inputs = [1.0091556995845654, 1.0151865564373723, 1.1863240584760097, 0.7779721360610065], constraints = [1.0]
iteration = 130 , objective = -0.196544154324, inputs = [1.0041556995845655, 1.0201865564373722, 1.1863240584760097, 0.7779721360610065], constraints = [-1.0]
iteration = 131 , objective = -0.178661190628, inputs = [1.0041556995845655, 1.0151865564373723, 1.1913240584760096, 0.7779721360610065], constraints = [1.0]
iteration = 132 , objective = -0.178575732765, inputs = [1.0041556995845655, 1.0151865564373723, 1.1863240584760097, 0.7829721360610065], constraints = [1.0]
iteration = 133 , objective = -0.178658610107, inputs = [1.0041556995845655, 1.0151865564373723, 1.1863240584760097, 0.7779721360610065], constraints = [1.0]
iteration = 134 , objective = -0.0889691234485, inputs = [1.0091556995845654, 1.0151865564373723, 1.1863240584760097, 0.7779721360610065], constraints = [1.0]
iteration = 135 , objective = -0.196544154324, inputs = [1.0041556995845655, 1.0201865564373722, 1.1863240584760097, 0.7779721360610065], constraints = [-1.0]
iteration = 136 , objective = -0.178661190628, inputs = [1.0041556995845655, 1.0151865564373723, 1.1913240584760096, 0.7779721360610065], constraints = [1.0]
iteration = 137 , objective = -0.178575732765, inputs = [1.0041556995845655, 1.0151865564373723, 1.1863240584760097, 0.7829721360610065], constraints = [1.0]
iteration = 138 , objective = -0.178658610107, inputs = [1.0041556995845655, 1.0151865564373723, 1.1863240584760097, 0.7779721360610065], constraints = [1.0]
iteration = 139 , objective = -0.0889691234485, inputs = [1.0091556995845654, 1.0151865564373723, 1.1863240584760097, 0.7779721360610065], constraints = [1.0]
iteration = 140 , objective = -0.196544154324, inputs = [1.0041556995845655, 1.0201865564373722, 1.1863240584760097, 0.7779721360610065], constraints = [-1.0]
iteration = 141 , objective = -0.178661190628, inputs = [1.0041556995845655, 1.0151865564373723, 1.1913240584760096, 0.7779721360610065], constraints = [1.0]
iteration = 142 , objective = -0.178575732765, inputs = [1.0041556995845655, 1.0151865564373723, 1.1863240584760097, 0.7829721360610065], constraints = [1.0]
iteration = 143 , objective = -0.190553744941, inputs = [0.9989627920194538, 1.0179365564373724, 1.2397047619371315, 0.726944723624919], constraints = [-1.0]
iteration = 144 , objective = -0.732710286462, inputs = [1.0019429463486513, 1.0163583607343805, 1.2090701449098495, 0.7562288120036197], constraints = [-1.0]
iteration = 145 , objective = -0.180104967159, inputs = [1.0069429463486512, 1.0163583607343805, 1.2090701449098495, 0.7562288120036197], constraints = [1.0]
iteration = 146 , objective = -0.724864397797, inputs = [1.0019429463486513, 1.0213583607343804, 1.2090701449098495, 0.7562288120036197], constraints = [-1.0]
iteration = 147 , objective = -0.732755706361, inputs = [1.0019429463486513, 1.0163583607343805, 1.2140701449098494, 0.7562288120036197], constraints = [-1.0]
iteration = 148 , objective = -0.182579255982, inputs = [1.0019429463486513, 1.0163583607343805, 1.2090701449098495, 0.7612288120036197], constraints = [-1.0]
iteration = 149 , objective = -0.732710286462, inputs = [1.0019429463486513, 1.0163583607343805, 1.2090701449098495, 0.7562288120036197], constraints = [-1.0]
iteration = 150 , objective = -0.180104967159, inputs = [1.0069429463486512, 1.0163583607343805, 1.2090701449098495, 0.7562288120036197], constraints = [1.0]
iteration = 151 , objective = -0.724864397797, inputs = [1.0019429463486513, 1.0213583607343804, 1.2090701449098495, 0.7562288120036197], constraints = [-1.0]
iteration = 152 , objective = -0.732755706361, inputs = [1.0019429463486513, 1.0163583607343805, 1.2140701449098494, 0.7562288120036197], constraints = [-1.0]
iteration = 153 , objective = -0.182579255982, inputs = [1.0019429463486513, 1.0163583607343805, 1.2090701449098495, 0.7612288120036197], constraints = [-1.0]
iteration = 154 , objective = -0.732710286462, inputs = [1.0019429463486513, 1.0163583607343805, 1.2090701449098495, 0.7562288120036197], constraints = [-1.0]
iteration = 155 , objective = -0.180104967159, inputs = [1.0069429463486512, 1.0163583607343805, 1.2090701449098495, 0.7562288120036197], constraints = [1.0]
iteration = 156 , objective = -0.724864397797, inputs = [1.0019429463486513, 1.0213583607343804, 1.2090701449098495, 0.7562288120036197], constraints = [-1.0]
iteration = 157 , objective = -0.732755706361, inputs = [1.0019429463486513, 1.0163583607343805, 1.2140701449098494, 0.7562288120036197], constraints = [-1.0]
iteration = 158 , objective = -0.182579255982, inputs = [1.0019429463486513, 1.0163583607343805, 1.2090701449098495, 0.7612288120036197], constraints = [-1.0]
iteration = 159 , objective = -1.08638800979, inputs = [1.0042004708446095, 1.0511202414102276, 1.8159573909865867, 0.11119818547594318], constraints = [1.0]
iteration = 160 , objective = -0.258686212673, inputs = [1.0031272759587377, 1.034594940076223, 1.527451866481107, 0.4178365279876507], constraints = [-1.0]
iteration = 161 , objective = -0.729208530454, inputs = [1.0025279467593244, 1.0253663314153403, 1.366335011281308, 0.589079714799579], constraints = [-1.0]
iteration = 162 , objective = -0.0827949605128, inputs = [1.0022353929901298, 1.0208615212862695, 1.2876881785962764, 0.6726695679217004], constraints = [-1.0]
iteration = 163 , objective = -0.185787465484, inputs = [1.0020798596359617, 1.0184665829773467, 1.2458763581030394, 0.7171092969543406], constraints = [-1.0]
iteration = 164 , objective = -1.50051934984, inputs = [1.0020039469239626, 1.017297661603063, 1.2254688467737618, 0.738799437756756], constraints = [-1.0]
iteration = 165 , objective = -0.733879771968, inputs = [1.0070039469239624, 1.017297661603063, 1.2254688467737618, 0.738799437756756], constraints = [-1.0]
iteration = 166 , objective = -0.743536337347, inputs = [1.0020039469239626, 1.0222976616030628, 1.2254688467737618, 0.738799437756756], constraints = [-1.0]
iteration = 167 , objective = -1.50200607524, inputs = [1.0020039469239626, 1.017297661603063, 1.2304688467737617, 0.738799437756756], constraints = [-1.0]
iteration = 168 , objective = -0.749271722518, inputs = [1.0020039469239626, 1.017297661603063, 1.2254688467737618, 0.743799437756756], constraints = [-1.0]
iteration = 169 , objective = -1.50051934984, inputs = [1.0020039469239626, 1.017297661603063, 1.2254688467737618, 0.738799437756756], constraints = [-1.0]
iteration = 170 , objective = -0.733879771968, inputs = [1.0070039469239624, 1.017297661603063, 1.2254688467737618, 0.738799437756756], constraints = [-1.0]
iteration = 171 , objective = -0.743536337347, inputs = [1.0020039469239626, 1.0222976616030628, 1.2254688467737618, 0.738799437756756], constraints = [-1.0]
iteration = 172 , objective = -1.50200607524, inputs = [1.0020039469239626, 1.017297661603063, 1.2304688467737617, 0.738799437756756], constraints = [-1.0]
iteration = 173 , objective = -0.749271722518, inputs = [1.0020039469239626, 1.017297661603063, 1.2254688467737618, 0.743799437756756], constraints = [-1.0]
iteration = 174 , objective = -1.50051934984, inputs = [1.0020039469239626, 1.017297661603063, 1.2254688467737618, 0.738799437756756], constraints = [-1.0]
iteration = 175 , objective = -0.733879771968, inputs = [1.0070039469239624, 1.017297661603063, 1.2254688467737618, 0.738799437756756], constraints = [-1.0]
iteration = 176 , objective = -0.743536337347, inputs = [1.0020039469239626, 1.0222976616030628, 1.2254688467737618, 0.738799437756756], constraints = [-1.0]
iteration = 177 , objective = -1.50200607524, inputs = [1.0020039469239626, 1.017297661603063, 1.2304688467737617, 0.738799437756756], constraints = [-1.0]
iteration = 178 , objective = -0.749271722518, inputs = [1.0020039469239626, 1.017297661603063, 1.2254688467737618, 0.743799437756756], constraints = [-1.0]
iteration = 179 , objective = -0.5663786672, inputs = [1.0079772103664248, 0.5553904653517316, 0.06666666666666665, 1.1111111111111112], constraints = [-1.0]
iteration = 180 , objective = -0.731379119238, inputs = [1.0047864157532167, 0.8021317999333631, 0.6856749842598671, 0.9122298641651576], constraints = [-1.0]
iteration = 181 , objective = -0.672996179168, inputs = [1.003235460914694, 0.9220657703458791, 0.9865573855535291, 0.8155593260598816], constraints = [-1.0]
iteration = 182 , objective = -0.187632340212, inputs = [1.0024721060236157, 0.9810953311344152, 1.1346468379103187, 0.7679796504607289], constraints = [-1.0]
iteration = 183 , objective = -0.749233671619, inputs = [1.00210502760791, 1.0094811814214828, 1.2058593790090497, 0.745099765700904], constraints = [-1.0]
iteration = 184 , objective = -0.989534208515, inputs = [1.0020152100284438, 1.0164266956625658, 1.2232838251095877, 0.7395014635952205], constraints = [-1.0]
iteration = 185 , objective = -0.74924914549, inputs = [1.0020050732344106, 1.017210565009013, 1.2252503446073444, 0.7388696403406025], constraints = [-1.0]
iteration = 186 , objective = -0.952313849523, inputs = [1.0020040595550073, 1.0172889519436579, 1.22544699655712, 0.7388064580151407], constraints = [-1.0]
iteration = 187 , objective = -1.48441395736, inputs = [1.002003958187067, 1.0172967906371224, 1.2254666617520975, 0.7388001397825946], constraints = [-1.0]
iteration = 188 , objective = -1.49844580497, inputs = [1.002003948050273, 1.0172975745064687, 1.2254686282715954, 0.7387995079593399], constraints = [-1.0]
iteration = 189 , objective = -1.50019525196, inputs = [1.0020039470365936, 1.0172976528934035, 1.225468824923545, 0.7387994447770144], constraints = [-1.0]
iteration = 190 , objective = -0.182743296605, inputs = [1.0070039470365935, 1.0172976528934035, 1.225468824923545, 0.7387994447770144], constraints = [1.0]
iteration = 191 , objective = -0.74357908754, inputs = [1.0020039470365936, 1.0222976528934034, 1.225468824923545, 0.7387994447770144], constraints = [-1.0]
iteration = 192 , objective = -1.50109103535, inputs = [1.0020039470365936, 1.0172976528934035, 1.230468824923545, 0.7387994447770144], constraints = [-1.0]
iteration = 193 , objective = -0.749266758459, inputs = [1.0020039470365936, 1.0172976528934035, 1.225468824923545, 0.7437994447770144], constraints = [-1.0]
iteration = 194 , objective = -1.50019525196, inputs = [1.0020039470365936, 1.0172976528934035, 1.225468824923545, 0.7387994447770144], constraints = [-1.0]
iteration = 195 , objective = -0.182743296605, inputs = [1.0070039470365935, 1.0172976528934035, 1.225468824923545, 0.7387994447770144], constraints = [1.0]
iteration = 196 , objective = -0.74357908754, inputs = [1.0020039470365936, 1.0222976528934034, 1.225468824923545, 0.7387994447770144], constraints = [-1.0]
iteration = 197 , objective = -1.50109103535, inputs = [1.0020039470365936, 1.0172976528934035, 1.230468824923545, 0.7387994447770144], constraints = [-1.0]
iteration = 198 , objective = -0.749266758459, inputs = [1.0020039470365936, 1.0172976528934035, 1.225468824923545, 0.7437994447770144], constraints = [-1.0]
iteration = 199 , objective = -1.50019525196, inputs = [1.0020039470365936, 1.0172976528934035, 1.225468824923545, 0.7387994447770144], constraints = [-1.0]
iteration = 200 , objective = -0.182743296605, inputs = [1.0070039470365935, 1.0172976528934035, 1.225468824923545, 0.7387994447770144], constraints = [1.0]
iteration = 201 , objective = -0.74357908754, inputs = [1.0020039470365936, 1.0222976528934034, 1.225468824923545, 0.7387994447770144], constraints = [-1.0]
iteration = 202 , objective = -1.50109103535, inputs = [1.0020039470365936, 1.0172976528934035, 1.230468824923545, 0.7387994447770144], constraints = [-1.0]
iteration = 203 , objective = -0.749266758459, inputs = [1.0020039470365936, 1.0172976528934035, 1.225468824923545, 0.7437994447770144], constraints = [-1.0]
iteration = 204 , objective = -0.600990431524, inputs = [1.028978990795964, 0.5, 0.06666666666666665, 1.1111111111111112], constraints = [-1.0]
iteration = 205 , objective = -0.0638348746462, inputs = [1.0154890510200563, 0.7586951941950564, 0.6461716145185888, 0.9249219059510574], constraints = [-1.0]
iteration = 206 , objective = -0.0689593999451, inputs = [1.008742638279362, 0.888070460731888, 0.9359860709526928, 0.8318073890045221], constraints = [-1.0]
iteration = 207 , objective = -0.148863351821, inputs = [1.0053694478713782, 0.9527577878916981, 1.0808926134536756, 0.7852503508450419], constraints = [-1.0]
iteration = 208 , objective = -0.187082860726, inputs = [1.0036830710016382, 0.9850972644980022, 1.1533365054347693, 0.7619748452317453], constraints = [-1.0]
iteration = 209 , objective = -0.18561108066, inputs = [1.0028399923150246, 1.0012648981700754, 1.1895537368262397, 0.750338607179126], constraints = [-1.0]
iteration = 210 , objective = -0.749230342335, inputs = [1.0024184638715667, 1.0093485059808276, 1.207661884282946, 0.744520638593383], constraints = [-1.0]
iteration = 211 , objective = -0.749257362413, inputs = [1.002209205292898, 1.0133614363233627, 1.2166512781374403, 0.7416324353039321], constraints = [-1.0]
iteration = 212 , objective = -0.749259623557, inputs = [1.0021045955606096, 1.0153675264511581, 1.2211451349271332, 0.7401886035870892], constraints = [-1.0]
iteration = 213 , objective = -0.828068143945, inputs = [1.0020523296462296, 1.0163698245410608, 1.2233903900202105, 0.7394672253439677], constraints = [-1.0]
iteration = 214 , objective = -0.749258120348, inputs = [1.0020264563950994, 1.016865993229492, 1.2245018610346208, 0.7391101207057785], constraints = [-1.0]
iteration = 215 , objective = -0.182783543711, inputs = [1.0070264563950992, 1.016865993229492, 1.2245018610346208, 0.7391101207057785], constraints = [1.0]
iteration = 216 , objective = -0.744256394328, inputs = [1.0020264563950994, 1.0218659932294918, 1.2245018610346208, 0.7391101207057785], constraints = [-1.0]
iteration = 217 , objective = -0.749269515141, inputs = [1.0020264563950994, 1.016865993229492, 1.2295018610346207, 0.7391101207057785], constraints = [-1.0]
iteration = 218 , objective = -0.749284735703, inputs = [1.0020264563950994, 1.016865993229492, 1.2245018610346208, 0.7441101207057785], constraints = [-1.0]
iteration = 219 , objective = -0.749258120348, inputs = [1.0020264563950994, 1.016865993229492, 1.2245018610346208, 0.7391101207057785], constraints = [-1.0]
iteration = 220 , objective = -0.182783543711, inputs = [1.0070264563950992, 1.016865993229492, 1.2245018610346208, 0.7391101207057785], constraints = [1.0]
iteration = 221 , objective = -0.744256394328, inputs = [1.0020264563950994, 1.0218659932294918, 1.2245018610346208, 0.7391101207057785], constraints = [-1.0]
iteration = 222 , objective = -0.749269515141, inputs = [1.0020264563950994, 1.016865993229492, 1.2295018610346207, 0.7391101207057785], constraints = [-1.0]
iteration = 223 , objective = -0.749284735703, inputs = [1.0020264563950994, 1.016865993229492, 1.2245018610346208, 0.7441101207057785], constraints = [-1.0]
iteration = 224 , objective = -0.749258120348, inputs = [1.0020264563950994, 1.016865993229492, 1.2245018610346208, 0.7391101207057785], constraints = [-1.0]
iteration = 225 , objective = -0.182783543711, inputs = [1.0070264563950992, 1.016865993229492, 1.2245018610346208, 0.7391101207057785], constraints = [1.0]
iteration = 226 , objective = -0.744256394328, inputs = [1.0020264563950994, 1.0218659932294918, 1.2245018610346208, 0.7391101207057785], constraints = [-1.0]
iteration = 227 , objective = -0.749269515141, inputs = [1.0020264563950994, 1.016865993229492, 1.2295018610346207, 0.7391101207057785], constraints = [-1.0]
iteration = 228 , objective = -0.749284735703, inputs = [1.0020264563950994, 1.016865993229492, 1.2245018610346208, 0.7441101207057785], constraints = [-1.0]
iteration = 229 , objective = -0.743943518289, inputs = [1.0042764564159234, 0.8638260560377067, 0.6298085297973511, 1.1111111111111112], constraints = [-1.0]
iteration = 230 , objective = -0.182320747588, inputs = [1.003151454014043, 0.9403461872959026, 0.9271558275005828, 0.9251102205179407], constraints = [-1.0]
iteration = 231 , objective = -0.73233704053, inputs = [1.0025887002087885, 0.9786234345018872, 1.0758962417297997, 0.8320680111972983], constraints = [-1.0]
iteration = 232 , objective = -0.749208628231, inputs = [1.0023075706879743, 0.997745231750771, 1.150201063816415, 0.7855878071052087], constraints = [-1.0]
iteration = 233 , objective = -0.749273734074, inputs = [1.0021670135192662, 1.0073056140049237, 1.1873514683118036, 0.7623489602234208], constraints = [-1.0]
iteration = 234 , objective = -0.749271976536, inputs = [1.0020967349642087, 1.0120858031393225, 1.205926662816212, 0.7507295416262167], constraints = [-1.0]
iteration = 235 , objective = -0.749248625712, inputs = [1.0020615956858892, 1.0144758977603143, 1.2152142602774465, 0.7449198321968591], constraints = [-1.0]
iteration = 236 , objective = -0.74927366073, inputs = [1.0020440260362218, 1.0156709457855029, 1.2198580617852666, 0.742014975744945], constraints = [-1.0]
iteration = 237 , objective = -0.749246880377, inputs = [1.0020352412226534, 1.0162684690318566, 1.2221799595616651, 0.7405625493815231], constraints = [-1.0]
iteration = 238 , objective = -0.749248328177, inputs = [1.0020308488038185, 1.0165672314746927, 1.223340911634954, 0.7398363342074298], constraints = [-1.0]
iteration = 239 , objective = -0.749236037198, inputs = [1.0020286525950528, 1.0167166126517981, 1.2239213874994055, 0.7394732267280958], constraints = [-1.0]
iteration = 240 , objective = -0.182777657546, inputs = [1.0070286525950527, 1.0167166126517981, 1.2239213874994055, 0.7394732267280958], constraints = [1.0]
iteration = 241 , objective = -0.744076865089, inputs = [1.0020286525950528, 1.021716612651798, 1.2239213874994055, 0.7394732267280958], constraints = [-1.0]
iteration = 242 , objective = -0.74925052507, inputs = [1.0020286525950528, 1.0167166126517981, 1.2289213874994054, 0.7394732267280958], constraints = [-1.0]
iteration = 243 , objective = -0.749222453962, inputs = [1.0020286525950528, 1.0167166126517981, 1.2239213874994055, 0.7444732267280959], constraints = [-1.0]
iteration = 244 , objective = -0.749236037198, inputs = [1.0020286525950528, 1.0167166126517981, 1.2239213874994055, 0.7394732267280958], constraints = [-1.0]
iteration = 245 , objective = -0.182777657546, inputs = [1.0070286525950527, 1.0167166126517981, 1.2239213874994055, 0.7394732267280958], constraints = [1.0]
iteration = 246 , objective = -0.744076865089, inputs = [1.0020286525950528, 1.021716612651798, 1.2239213874994055, 0.7394732267280958], constraints = [-1.0]
iteration = 247 , objective = -0.74925052507, inputs = [1.0020286525950528, 1.0167166126517981, 1.2289213874994054, 0.7394732267280958], constraints = [-1.0]
iteration = 248 , objective = -0.749222453962, inputs = [1.0020286525950528, 1.0167166126517981, 1.2239213874994055, 0.7444732267280959], constraints = [-1.0]
iteration = 249 , objective = -0.749236037198, inputs = [1.0020286525950528, 1.0167166126517981, 1.2239213874994055, 0.7394732267280958], constraints = [-1.0]
iteration = 250 , objective = -0.182777657546, inputs = [1.0070286525950527, 1.0167166126517981, 1.2239213874994055, 0.7394732267280958], constraints = [1.0]
iteration = 251 , objective = -0.744076865089, inputs = [1.0020286525950528, 1.021716612651798, 1.2239213874994055, 0.7394732267280958], constraints = [-1.0]
iteration = 252 , objective = -0.74925052507, inputs = [1.0020286525950528, 1.0167166126517981, 1.2289213874994054, 0.7394732267280958], constraints = [-1.0]
iteration = 253 , objective = -0.749222453962, inputs = [1.0020286525950528, 1.0167166126517981, 1.2239213874994055, 0.7444732267280959], constraints = [-1.0]
iteration = 254 , objective = -0.486250815501, inputs = [1.00427865051493, 0.8706760528922373, 0.7532575628459302, 0.9799621941081281], constraints = [-1.0]
iteration = 255 , objective = -0.186625299554, inputs = [1.0031534149277983, 0.9437116915274383, 0.9886389738227691, 0.8596924187372432], constraints = [-1.0]
