iteration = 1 , objective = 0.000277777777778, inputs = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [-0.91973753179722251, 2.0, 1.0, 2.0, 1.0, 0.0, 31215.771029066946, 27869.938522970733, 77693.81834956992, 1.0]
iteration = 85 , objective = 0.000282786593814, inputs = [1.0136836120185138, 1.0200657198350727, 0.9668238893544482, 1.0001736685256493, 1.0, 1.0, 0.9999927442703237, 0.999992192801727, 0.9999921928017275], constraints = [-0.50899333004210912, -1.0, -1.0, -1.0, -1.0, 0.0, 26629.069274696187, 0.0, 39693.130355537476, 1.0]
iteration = 86 , objective = 0.000277826019035, inputs = [1.0136836120185138, 1.0195657198350727, 0.9673238893544481, 1.0001736685256493, 1.0, 1.0, 0.9999927442703237, 0.999992192801727, 0.9999921928017275], constraints = [-1.052145387564573, 1.0, 1.0, 1.0, 1.0, 0.0, 30547.224788365347, 28640.149800566742, 45613.96495066808, 1.0]
iteration = 87 , objective = 0.000277964907924, inputs = [1.0136836120185138, 1.0195657198350727, 0.9668238893544482, 1.0006736685256492, 1.0, 1.0, 0.9999927442703237, 0.999992192801727, 0.9999921928017275], constraints = [-1.1681896601719439, 2.0, 1.0, 2.0, 1.0, 0.0, 30535.280782041755, 28640.149800566742, 80297.307511702194, 1.0]
iteration = 88 , objective = 0.000277826019035, inputs = [1.0136836120185138, 1.0195657198350727, 0.9668238893544482, 1.0001736685256493, 1.0005, 1.0, 0.9999927442703237, 0.999992192801727, 0.9999921928017275], constraints = [-1.1682280231454605, 2.0, 1.0, 2.0, 1.0, 0.0, 30535.280782041755, 28640.149800566742, 80297.307511702194, 1.0]
iteration = 89 , objective = 0.000277826019035, inputs = [1.0136836120185138, 1.0195657198350727, 0.9668238893544482, 1.0001736685256493, 1.0, 1.0005, 0.9999927442703237, 0.999992192801727, 0.9999921928017275], constraints = [-1.1682280231454605, 2.0, 1.0, 2.0, 1.0, 0.0, 30535.280782041755, 28640.149800566742, 80297.307511702194, 1.0]
iteration = 90 , objective = 0.000277826019035, inputs = [1.0136836120185138, 1.0195657198350727, 0.9668238893544482, 1.0001736685256493, 1.0, 1.0, 1.0004927442703238, 0.999992192801727, 0.9999921928017275], constraints = [-1.1682287355502134, 2.0, 1.0, 2.0, 1.0, 0.0, 30535.280782041755, 28640.149800566742, 80297.307511702194, 1.0]
iteration = 91 , objective = 0.000277826019035, inputs = [1.0136836120185138, 1.0195657198350727, 0.9668238893544482, 1.0001736685256493, 1.0, 1.0, 0.9999927442703237, 1.000492192801727, 0.9999921928017275], constraints = [-1.1682293035544193, 2.0, 1.0, 2.0, 1.0, 0.0, 30535.280782041755, 28640.149800566742, 80297.307511702194, 1.0]
iteration = 92 , objective = 0.000277826019035, inputs = [1.0136836120185138, 1.0195657198350727, 0.9668238893544482, 1.0001736685256493, 1.0, 1.0, 0.9999927442703237, 0.999992192801727, 1.0004921928017274], constraints = [-1.1682293035544193, 2.0, 1.0, 2.0, 1.0, 0.0, 30535.280782041755, 28640.149800566742, 80297.307511702194, 1.0]
iteration = 93 , objective = 0.000277826019035, inputs = [1.0136836120185138, 1.0195657198350727, 0.9668238893544482, 1.0001736685256493, 1.0, 1.0, 0.9999927442703237, 0.999992192801727, 0.9999921928017275], constraints = [-1.1682280231454605, 2.0, 1.0, 2.0, 1.0, 0.0, 30535.280782041755, 28640.149800566742, 80297.307511702194, 1.0]
iteration = 94 , objective = 0.000277826019035, inputs = [1.0141836120185137, 1.0195657198350727, 0.9668238893544482, 1.0001736685256493, 1.0, 1.0, 0.9999927442703237, 0.999992192801727, 0.9999921928017275], constraints = [-0.75803333275356533, 2.0, -1.0, 2.0, -1.0, 0.0, 29200.531600264512, 16665.954685526573, 80336.88010715472, 1.0]
iteration = 95 , objective = 0.000282786593814, inputs = [1.0136836120185138, 1.0200657198350727, 0.9668238893544482, 1.0001736685256493, 1.0, 1.0, 0.9999927442703237, 0.999992192801727, 0.9999921928017275], constraints = [-0.50899333004210912, -1.0, -1.0, -1.0, -1.0, 0.0, 26629.069274696187, 0.0, 39693.130355537476, 1.0]
iteration = 96 , objective = 0.000277826019035, inputs = [1.0136836120185138, 1.0195657198350727, 0.9673238893544481, 1.0001736685256493, 1.0, 1.0, 0.9999927442703237, 0.999992192801727, 0.9999921928017275], constraints = [-1.052145387564573, 1.0, 1.0, 1.0, 1.0, 0.0, 30547.224788365347, 28640.149800566742, 45613.96495066808, 1.0]
iteration = 97 , objective = 0.000277964907924, inputs = [1.0136836120185138, 1.0195657198350727, 0.9668238893544482, 1.0006736685256492, 1.0, 1.0, 0.9999927442703237, 0.999992192801727, 0.9999921928017275], constraints = [-1.1681896601719439, 2.0, 1.0, 2.0, 1.0, 0.0, 30535.280782041755, 28640.149800566742, 80297.307511702194, 1.0]
iteration = 98 , objective = 0.000277826019035, inputs = [1.0136836120185138, 1.0195657198350727, 0.9668238893544482, 1.0001736685256493, 1.0005, 1.0, 0.9999927442703237, 0.999992192801727, 0.9999921928017275], constraints = [-1.1682280231454605, 2.0, 1.0, 2.0, 1.0, 0.0, 30535.280782041755, 28640.149800566742, 80297.307511702194, 1.0]
iteration = 99 , objective = 0.000277826019035, inputs = [1.0136836120185138, 1.0195657198350727, 0.9668238893544482, 1.0001736685256493, 1.0, 1.0005, 0.9999927442703237, 0.999992192801727, 0.9999921928017275], constraints = [-1.1682280231454605, 2.0, 1.0, 2.0, 1.0, 0.0, 30535.280782041755, 28640.149800566742, 80297.307511702194, 1.0]
iteration = 100 , objective = 0.000277826019035, inputs = [1.0136836120185138, 1.0195657198350727, 0.9668238893544482, 1.0001736685256493, 1.0, 1.0, 1.0004927442703238, 0.999992192801727, 0.9999921928017275], constraints = [-1.1682287355502134, 2.0, 1.0, 2.0, 1.0, 0.0, 30535.280782041755, 28640.149800566742, 80297.307511702194, 1.0]
iteration = 101 , objective = 0.000277826019035, inputs = [1.0136836120185138, 1.0195657198350727, 0.9668238893544482, 1.0001736685256493, 1.0, 1.0, 0.9999927442703237, 1.000492192801727, 0.9999921928017275], constraints = [-1.1682293035544193, 2.0, 1.0, 2.0, 1.0, 0.0, 30535.280782041755, 28640.149800566742, 80297.307511702194, 1.0]
iteration = 102 , objective = 0.000277826019035, inputs = [1.0136836120185138, 1.0195657198350727, 0.9668238893544482, 1.0001736685256493, 1.0, 1.0, 0.9999927442703237, 0.999992192801727, 1.0004921928017274], constraints = [-1.1682293035544193, 2.0, 1.0, 2.0, 1.0, 0.0, 30535.280782041755, 28640.149800566742, 80297.307511702194, 1.0]
iteration = 103 , objective = 0.000284557513631, inputs = [1.0137371682402896, 1.0197871676542782, 0.9666174959810535, 0.9997585801267972, 1.0, 1.0, 0.9999927335245714, 0.9999921810917123, 0.9999921810920699], constraints = [-1.0527739267889473, -1.0, -1.0, -1.0, -1.0, 0.0, 30470.285344642045, 0.0, 80318.991600761001, 1.0]
iteration = 104 , objective = 0.000277793753703, inputs = [1.0136985987861091, 1.0196276881160844, 0.9667661337955659, 1.0000575133309988, 1.0, 1.0, 0.9999927412633137, 0.9999921895248851, 0.9999921895249856], constraints = [-1.1457257377242445, 2.0, 1.0, 2.0, 1.0, 0.0, 30519.962442947301, 3252.3790009755753, 80303.375237450062, 1.0]
iteration = 105 , objective = 0.000277809460846, inputs = [1.013691303051369, 1.019597521228016, 0.9667942498809516, 1.0001140590459738, 1.0, 1.0, 0.9999927427271615, 0.9999921911200902, 0.999992191120142], constraints = [-1.1028839919917375, 2.0, 1.0, 2.0, 1.0, 0.0, 30527.619040364887, 28640.149719631565, 80300.421379175154, 1.0]
iteration = 106 , objective = 0.000282986708319, inputs = [1.013687556271406, 1.0195820287936295, 0.9668086891100512, 1.0001430985271793, 1.0, 1.0, 0.9999927434789317, 0.9999921919393201, 0.9999921919393467], constraints = [-0.90966144988636821, -1.0, -1.0, -1.0, -1.0, 0.0, 30531.444515122672, 0.0, 48677.511735216562, 1.0]
iteration = 107 , objective = 0.000277821851563, inputs = [1.0136855477471094, 1.0195737238141043, 0.9668164295012025, 1.000158665628567, 1.0, 1.0, 0.9999927438819307, 0.999992192378482, 0.9999921923784951], constraints = [-0.96222596125898296, 2.0, 1.0, 2.0, 1.0, 0.0, 30533.557697805769, 27815.110959578968, 80298.091226311051, 1.0]
iteration = 108 , objective = 0.000283148213055, inputs = [1.0136846019811536, 1.0195698131982793, 0.9668200742658924, 1.0001659958035358, 1.0, 1.0, 0.9999927440716933, 0.9999921925852727, 0.9999921925852797], constraints = [-0.96528076385894956, -1.0, -1.0, -1.0, -1.0, 0.0, 30534.563722825413, 0.0, 40145.735878350628, 1.0]
iteration = 109 , objective = 0.000292377450422, inputs = [1.0136840402250495, 1.0195674904118677, 0.9668222391448463, 1.0001703497036825, 1.0, 1.0, 0.9999927441844065, 0.9999921927081002, 0.9999921927081034], constraints = [-0.90961121295348124, -1.0, -1.0, -1.0, -1.0, 0.0, 30534.90804258018, 0.0, 40125.382157212291, 1.0]
iteration = 110 , objective = 0.000283346629933, inputs = [1.013683767034261, 1.01956636080447, 0.9668232919593748, 1.0001724670734884, 1.0, 1.0, 0.9999927442392207, 0.999992192767833, 0.9999921927678345], constraints = [-0.80220643463696406, -1.0, -1.0, -1.0, -1.0, 0.0, 30535.032252956953, 0.0, 46640.73483440109, 1.0]
iteration = 111 , objective = 0.000277825938555, inputs = [1.0136836494003283, 1.01956587440388, 0.9668237452935238, 1.0001733787972658, 1.0, 1.0, 0.9999927442628231, 0.9999921927935536, 0.9999921927935542], constraints = [-0.96637278374725988, 2.0, 1.0, 2.0, 1.0, 0.0, 30534.993067944866, 15117.798803562549, 80297.322646380795, 1.0]
iteration = 112 , objective = 0.000277825938555, inputs = [1.0141836494003282, 1.01956587440388, 0.9668237452935238, 1.0001733787972658, 1.0, 1.0, 0.9999927442628231, 0.9999921927935536, 0.9999921927935542], constraints = [-0.73321133580200559, 1.0, -1.0, 1.0, -1.0, 0.0, 29200.619910229623, 17117.420537946273, 36725.584066094329, 1.0]
iteration = 113 , objective = 0.000284765699939, inputs = [1.0136836494003283, 1.02006587440388, 0.9668237452935238, 1.0001733787972658, 1.0, 1.0, 0.9999927442628231, 0.9999921927935536, 0.9999921927935542], constraints = [-0.54885175077782378, -1.0, -1.0, -1.0, -1.0, 0.0, 26742.90405749451, 0.0, 34006.019699368298, 1.0]
iteration = 114 , objective = 0.000277825938555, inputs = [1.0136836494003283, 1.01956587440388, 0.9673237452935237, 1.0001733787972658, 1.0, 1.0, 0.9999927442628231, 0.9999921927935536, 0.9999921927935542], constraints = [-1.0295053663935394, 1.0, 1.0, 1.0, 1.0, 0.0, 30546.626379888217, 27046.582229149481, 40122.02721372767, 1.0]
iteration = 115 , objective = 0.000277964827444, inputs = [1.0136836494003283, 1.01956587440388, 0.9668237452935238, 1.0006733787972657, 1.0, 1.0, 0.9999927442628231, 0.9999921927935536, 0.9999921927935542], constraints = [-0.96633377200063719, 2.0, 1.0, 2.0, 1.0, 0.0, 30534.993067944866, 15117.798803562549, 80297.322646380795, 1.0]
iteration = 116 , objective = 0.000277825938555, inputs = [1.0136836494003283, 1.01956587440388, 0.9668237452935238, 1.0001733787972658, 1.0005, 1.0, 0.9999927442628231, 0.9999921927935536, 0.9999921927935542], constraints = [-0.96637278374725988, 2.0, 1.0, 2.0, 1.0, 0.0, 30534.993067944866, 15117.798803562549, 80297.322646380795, 1.0]
iteration = 117 , objective = 0.000277825938555, inputs = [1.0136836494003283, 1.01956587440388, 0.9668237452935238, 1.0001733787972658, 1.0, 1.0005, 0.9999927442628231, 0.9999921927935536, 0.9999921927935542], constraints = [-0.96637278374725988, 2.0, 1.0, 2.0, 1.0, 0.0, 30534.993067944866, 15117.798803562549, 80297.322646380795, 1.0]
iteration = 118 , objective = 0.000277825938555, inputs = [1.0136836494003283, 1.01956587440388, 0.9668237452935238, 1.0001733787972658, 1.0, 1.0, 1.0004927442628233, 0.9999921927935536, 0.9999921927935542], constraints = [-0.96637369657164596, 2.0, 1.0, 2.0, 1.0, 0.0, 30534.993067944866, 15117.798803562549, 80297.322646380795, 1.0]
iteration = 119 , objective = 0.000277825938555, inputs = [1.0136836494003283, 1.01956587440388, 0.9668237452935238, 1.0001733787972658, 1.0, 1.0, 0.9999927442628231, 1.0004921927935535, 0.9999921927935542], constraints = [-0.96637406534092474, 2.0, 1.0, 2.0, 1.0, 0.0, 30534.993067944866, 15117.798803562549, 80297.322646380795, 1.0]
iteration = 120 , objective = 0.000277825938555, inputs = [1.0136836494003283, 1.01956587440388, 0.9668237452935238, 1.0001733787972658, 1.0, 1.0, 0.9999927442628231, 0.9999921927935536, 1.0004921927935542], constraints = [-0.96637406534092474, 2.0, 1.0, 2.0, 1.0, 0.0, 30534.993067944866, 15117.798803562549, 80297.322646380795, 1.0]
iteration = 121 , objective = 0.000277825938555, inputs = [1.0136836494003283, 1.01956587440388, 0.9668237452935238, 1.0001733787972658, 1.0, 1.0, 0.9999927442628231, 0.9999921927935536, 0.9999921927935542], constraints = [-0.96637278374725988, 2.0, 1.0, 2.0, 1.0, 0.0, 30534.993067944866, 15117.798803562549, 80297.322646380795, 1.0]
iteration = 122 , objective = 0.000277825938555, inputs = [1.0141836494003282, 1.01956587440388, 0.9668237452935238, 1.0001733787972658, 1.0, 1.0, 0.9999927442628231, 0.9999921927935536, 0.9999921927935542], constraints = [-0.73321133580200559, 1.0, -1.0, 1.0, -1.0, 0.0, 29200.619910229623, 17117.420537946273, 36725.584066094329, 1.0]
iteration = 123 , objective = 0.000284765699939, inputs = [1.0136836494003283, 1.02006587440388, 0.9668237452935238, 1.0001733787972658, 1.0, 1.0, 0.9999927442628231, 0.9999921927935536, 0.9999921927935542], constraints = [-0.54885175077782378, -1.0, -1.0, -1.0, -1.0, 0.0, 26742.90405749451, 0.0, 34006.019699368298, 1.0]
iteration = 124 , objective = 0.000277825938555, inputs = [1.0136836494003283, 1.01956587440388, 0.9673237452935237, 1.0001733787972658, 1.0, 1.0, 0.9999927442628231, 0.9999921927935536, 0.9999921927935542], constraints = [-1.0295053663935394, 1.0, 1.0, 1.0, 1.0, 0.0, 30546.626379888217, 27046.582229149481, 40122.02721372767, 1.0]
iteration = 125 , objective = 0.000277964827444, inputs = [1.0136836494003283, 1.01956587440388, 0.9668237452935238, 1.0006733787972657, 1.0, 1.0, 0.9999927442628231, 0.9999921927935536, 0.9999921927935542], constraints = [-0.96633377200063719, 2.0, 1.0, 2.0, 1.0, 0.0, 30534.993067944866, 15117.798803562549, 80297.322646380795, 1.0]
iteration = 126 , objective = 0.000277825938555, inputs = [1.0136836494003283, 1.01956587440388, 0.9668237452935238, 1.0001733787972658, 1.0005, 1.0, 0.9999927442628231, 0.9999921927935536, 0.9999921927935542], constraints = [-0.96637278374725988, 2.0, 1.0, 2.0, 1.0, 0.0, 30534.993067944866, 15117.798803562549, 80297.322646380795, 1.0]
iteration = 127 , objective = 0.000277825938555, inputs = [1.0136836494003283, 1.01956587440388, 0.9668237452935238, 1.0001733787972658, 1.0, 1.0005, 0.9999927442628231, 0.9999921927935536, 0.9999921927935542], constraints = [-0.96637278374725988, 2.0, 1.0, 2.0, 1.0, 0.0, 30534.993067944866, 15117.798803562549, 80297.322646380795, 1.0]
iteration = 128 , objective = 0.000277825938555, inputs = [1.0136836494003283, 1.01956587440388, 0.9668237452935238, 1.0001733787972658, 1.0, 1.0, 1.0004927442628233, 0.9999921927935536, 0.9999921927935542], constraints = [-0.96637369657164596, 2.0, 1.0, 2.0, 1.0, 0.0, 30534.993067944866, 15117.798803562549, 80297.322646380795, 1.0]
iteration = 129 , objective = 0.000277825938555, inputs = [1.0136836494003283, 1.01956587440388, 0.9668237452935238, 1.0001733787972658, 1.0, 1.0, 0.9999927442628231, 1.0004921927935535, 0.9999921927935542], constraints = [-0.96637406534092474, 2.0, 1.0, 2.0, 1.0, 0.0, 30534.993067944866, 15117.798803562549, 80297.322646380795, 1.0]
iteration = 130 , objective = 0.000277825938555, inputs = [1.0136836494003283, 1.01956587440388, 0.9668237452935238, 1.0001733787972658, 1.0, 1.0, 0.9999927442628231, 0.9999921927935536, 1.0004921927935542], constraints = [-0.96637406534092474, 2.0, 1.0, 2.0, 1.0, 0.0, 30534.993067944866, 15117.798803562549, 80297.322646380795, 1.0]
iteration = 131 , objective = 0.000277825938555, inputs = [1.0136836494003283, 1.01956587440388, 0.9668237452935238, 1.0001733787972658, 1.0, 1.0, 0.9999927442628231, 0.9999921927935536, 0.9999921927935542], constraints = [-0.96637278374725988, 2.0, 1.0, 2.0, 1.0, 0.0, 30534.993067944866, 15117.798803562549, 80297.322646380795, 1.0]
iteration = 132 , objective = 0.000277825938555, inputs = [1.0141836494003282, 1.01956587440388, 0.9668237452935238, 1.0001733787972658, 1.0, 1.0, 0.9999927442628231, 0.9999921927935536, 0.9999921927935542], constraints = [-0.73321133580200559, 1.0, -1.0, 1.0, -1.0, 0.0, 29200.619910229623, 17117.420537946273, 36725.584066094329, 1.0]
iteration = 133 , objective = 0.000284765699939, inputs = [1.0136836494003283, 1.02006587440388, 0.9668237452935238, 1.0001733787972658, 1.0, 1.0, 0.9999927442628231, 0.9999921927935536, 0.9999921927935542], constraints = [-0.54885175077782378, -1.0, -1.0, -1.0, -1.0, 0.0, 26742.90405749451, 0.0, 34006.019699368298, 1.0]
iteration = 134 , objective = 0.000277825938555, inputs = [1.0136836494003283, 1.01956587440388, 0.9673237452935237, 1.0001733787972658, 1.0, 1.0, 0.9999927442628231, 0.9999921927935536, 0.9999921927935542], constraints = [-1.0295053663935394, 1.0, 1.0, 1.0, 1.0, 0.0, 30546.626379888217, 27046.582229149481, 40122.02721372767, 1.0]
iteration = 135 , objective = 0.000277964827444, inputs = [1.0136836494003283, 1.01956587440388, 0.9668237452935238, 1.0006733787972657, 1.0, 1.0, 0.9999927442628231, 0.9999921927935536, 0.9999921927935542], constraints = [-0.96633377200063719, 2.0, 1.0, 2.0, 1.0, 0.0, 30534.993067944866, 15117.798803562549, 80297.322646380795, 1.0]
iteration = 136 , objective = 0.000277825938555, inputs = [1.0136836494003283, 1.01956587440388, 0.9668237452935238, 1.0001733787972658, 1.0005, 1.0, 0.9999927442628231, 0.9999921927935536, 0.9999921927935542], constraints = [-0.96637278374725988, 2.0, 1.0, 2.0, 1.0, 0.0, 30534.993067944866, 15117.798803562549, 80297.322646380795, 1.0]
iteration = 137 , objective = 0.000277825938555, inputs = [1.0136836494003283, 1.01956587440388, 0.9668237452935238, 1.0001733787972658, 1.0, 1.0005, 0.9999927442628231, 0.9999921927935536, 0.9999921927935542], constraints = [-0.96637278374725988, 2.0, 1.0, 2.0, 1.0, 0.0, 30534.993067944866, 15117.798803562549, 80297.322646380795, 1.0]
iteration = 138 , objective = 0.000277825938555, inputs = [1.0136836494003283, 1.01956587440388, 0.9668237452935238, 1.0001733787972658, 1.0, 1.0, 1.0004927442628233, 0.9999921927935536, 0.9999921927935542], constraints = [-0.96637369657164596, 2.0, 1.0, 2.0, 1.0, 0.0, 30534.993067944866, 15117.798803562549, 80297.322646380795, 1.0]
iteration = 139 , objective = 0.000277825938555, inputs = [1.0136836494003283, 1.01956587440388, 0.9668237452935238, 1.0001733787972658, 1.0, 1.0, 0.9999927442628231, 1.0004921927935535, 0.9999921927935542], constraints = [-0.96637406534092474, 2.0, 1.0, 2.0, 1.0, 0.0, 30534.993067944866, 15117.798803562549, 80297.322646380795, 1.0]
iteration = 140 , objective = 0.000277825938555, inputs = [1.0136836494003283, 1.01956587440388, 0.9668237452935238, 1.0001733787972658, 1.0, 1.0, 0.9999927442628231, 0.9999921927935536, 1.0004921927935542], constraints = [-0.96637406534092474, 2.0, 1.0, 2.0, 1.0, 0.0, 30534.993067944866, 15117.798803562549, 80297.322646380795, 1.0]
iteration = 141 , objective = 0.000277717773471, inputs = [1.0137126272402022, 1.0198105125845893, 0.9665570887569103, 0.9997839844946849, 1.0, 1.0, 0.9999927422224085, 0.9999921903811195, 0.9999921903665834], constraints = [-1.2190746859658474, 2.0, 1.0, 2.0, 1.0, 0.0, 30468.890835443261, 0.0, 80318.887915595129, 1.0]
iteration = 142 , objective = 0.000277770118979, inputs = [1.0136986036783533, 1.0196921221637458, 0.9666861347606811, 0.9999724283231294, 1.0, 1.0, 0.9999927432098487, 0.999992191548595, 0.9999921915410939], constraints = [-1.2006496622643914, 2.0, 1.0, 2.0, 1.0, 0.0, 30504.931587755309, 28640.149477653889, 80308.451462387471, 1.0]
iteration = 143 , objective = 0.000277797243236, inputs = [1.0136913369858982, 1.01963077492635, 0.9667530034800582, 1.0000700756513254, 1.0, 1.0, 0.9999927437215178, 0.9999921921535544, 0.9999921921496986], constraints = [-1.1104853818209062, 2.0, 1.0, 2.0, 1.0, 0.0, 30520.246311296349, 28640.149638356568, 80303.04362987628, 1.0]
iteration = 144 , objective = 0.000277811206328, inputs = [1.0136875962201468, 1.0195991944451326, 0.9667874263233023, 1.0001203427822503, 1.0, 1.0, 0.9999927439849161, 0.9999921924649768, 0.9999921924629978], constraints = [-0.94996923160820212, 2.0, 1.0, 2.0, 1.0, 0.0, 30527.208274980017, 151.54226806592843, 80300.259799592342, 1.0]
iteration = 145 , objective = 0.000277818369179, inputs = [1.01368567726505, 1.0195829941456689, 0.9668050847106175, 1.0001461290446108, 1.0, 1.0, 0.9999927441200354, 0.9999921926247318, 0.9999921926237152], constraints = [-1.1031735938074954, 2.0, 1.0, 2.0, 1.0, 0.0, 30531.318296711717, 28640.149754686776, 80298.831744740135, 1.0]
